age,sessions_per_week,avg_session_duration_min,daily_active_minutes,feature_clicks_per_session,notifications_opened_per_week,in_app_search_count,pages_viewed_per_session,crash_events_last_30_days,support_tickets_raised,days_since_last_login,ads_clicked_last_30_days,content_downloads,social_shares,rating_given,churn_risk_score,engagement_score,account_age_days
45,8,10.16,38.86,19,1,3,20,1,0,29,5,3,0,5.0,0.62,59.82,1123
35,17,5.45,52.07,8,4,4,3,0,0,41,8,4,6,4.0,0.06,72.26,271
58,6,14.43,39.05,11,11,4,7,0,0,18,3,6,2,4.0,0.38,78.18,671
34,9,12.24,46.38,12,8,6,18,0,0,30,4,3,3,3.0,0.27,87.25,733
28,11,12.33,61.2,9,4,4,16,0,0,24,4,3,3,5.0,0.2,57.29,697
18,9,21.87,61.85,12,8,5,24,0,0,9,4,2,2,4.0,0.03,58.94,392
34,6,32.26,11.66,8,2,3,7,0,0,2,6,9,0,4.0,0.26,55.9,945
53,13,28.5,32.3,19,4,4,12,0,0,30,7,2,0,4.0,0.34,46.4,82
53,4,28.11,19.94,14,5,6,20,1,0,10,9,1,2,5.0,0.78,43.25,1048
26,2,13.62,78.08,21,4,0,8,0,0,30,7,4,1,3.0,0.24,76.8,627
45,7,8.72,33.03,13,5,2,8,1,0,43,8,4,1,2.0,0.12,43.24,1132
50,11,5.33,65.08,10,4,3,13,0,0,16,7,2,1,4.0,0.45,94.29,865
20,7,1.96,56.64,7,4,2,3,0,0,30,2,3,3,3.0,0.06,49.16,210
25,8,5.81,43.04,12,4,6,13,1,0,30,5,3,3,4.0,0.75,72.03,589
23,11,34.09,14.0,16,6,3,12,0,0,44,4,2,3,5.0,0.67,73.27,823
23,14,30.9,23.36,17,5,4,9,0,0,20,4,4,3,4.0,0.69,68.11,293
46,13,27.0,5.0,11,6,9,23,0,1,3,6,2,3,1.0,0.05,79.44,669
54,4,18.1,37.13,9,10,1,20,0,0,34,3,2,2,4.0,0.12,51.34,420
29,7,26.8,5.0,10,4,3,22,0,0,6,5,3,1,4.0,0.85,73.57,590
26,11,22.17,21.51,19,2,3,21,0,1,25,5,2,4,5.0,0.89,71.07,1045
58,9,5.22,36.01,16,7,3,23,0,0,34,10,2,4,2.0,0.87,46.13,873
36,5,9.39,34.8,10,5,7,4,2,0,39,4,3,1,3.0,0.94,60.79,1007
34,7,15.17,65.19,20,6,2,15,0,0,34,8,2,2,5.0,0.92,55.73,807
49,6,8.84,5.0,13,7,3,10,0,0,9,6,4,2,2.0,0.54,79.96,54
52,11,21.79,78.55,11,4,1,10,0,0,43,6,5,3,4.0,0.49,53.69,339
31,6,25.35,52.11,11,2,2,4,0,0,39,6,1,2,5.0,0.72,65.04,292
33,4,15.47,35.45,10,7,1,15,1,0,28,7,4,4,3.0,0.72,78.31,86
38,4,3.21,42.59,5,4,8,10,1,1,31,6,2,1,5.0,0.45,67.56,13
29,8,9.27,5.0,10,5,0,18,1,0,27,3,3,4,4.0,0.26,33.06,862
41,9,9.75,61.49,10,5,4,18,0,2,1,10,1,3,4.0,0.88,38.14,718
51,4,10.31,53.62,17,6,2,23,0,0,37,9,1,2,2.0,0.5,62.69,947
25,5,14.2,5.0,12,0,3,8,1,0,34,5,4,2,3.0,0.52,68.1,655
38,7,16.33,55.23,13,2,3,14,0,2,24,3,2,2,4.0,0.53,55.31,675
25,5,29.86,38.37,13,5,1,21,0,0,6,6,3,2,4.0,0.52,67.47,50
45,7,12.12,68.38,14,5,4,11,0,0,30,7,4,2,4.0,0.77,74.56,693
33,5,19.13,61.81,12,2,7,24,0,0,16,4,4,4,5.0,0.6,51.6,1048
27,10,4.81,30.57,19,9,6,21,0,0,31,6,3,1,4.0,0.52,39.05,330
32,10,13.76,46.46,11,2,5,16,0,0,38,5,0,1,4.0,0.82,69.93,885
21,13,3.5,38.18,13,4,7,12,0,0,19,5,1,3,4.0,0.74,55.75,351
43,8,2.73,18.79,13,4,7,21,0,0,10,9,2,1,5.0,0.13,81.57,558
32,9,11.41,46.37,9,6,6,10,0,1,12,1,2,2,4.0,0.35,63.06,456
53,9,16.98,44.07,14,6,6,8,1,0,16,5,2,2,4.0,0.22,99.73,330
49,11,24.72,54.17,11,3,2,23,2,0,39,7,2,0,4.0,0.08,25.21,877
55,4,5.89,37.2,14,9,1,24,0,0,31,8,4,4,1.0,0.02,81.9,573
21,2,8.89,28.28,16,3,1,14,1,0,31,2,4,5,5.0,0.81,62.76,25
58,11,9.31,47.16,9,6,4,24,0,1,3,3,4,2,4.0,0.16,57.67,275
26,14,14.49,24.67,14,0,5,18,0,0,1,6,2,4,4.0,0.34,59.58,534
52,11,14.47,57.68,7,3,5,22,2,0,6,10,4,1,4.0,0.25,57.78,200
45,7,27.91,83.46,12,3,2,7,0,0,26,12,3,0,5.0,0.93,81.93,294
54,9,0.98,50.08,10,5,3,20,0,0,0,7,7,1,4.0,0.83,90.9,593
26,5,8.91,75.58,13,6,1,7,0,1,15,7,2,1,4.0,1.0,51.92,542
19,7,12.29,25.27,15,6,3,8,0,0,19,5,2,0,5.0,0.84,55.38,218
20,10,18.69,43.04,10,1,3,23,1,0,36,3,3,3,3.0,0.11,42.54,194
22,4,4.07,40.91,11,5,5,10,0,0,0,6,3,3,5.0,0.88,41.73,97
27,8,13.09,40.77,16,6,6,15,0,0,26,4,2,4,5.0,0.29,66.96,1173
45,12,14.83,57.0,8,4,1,14,0,0,5,7,4,1,5.0,0.27,73.94,520
32,9,6.38,45.8,15,5,0,24,1,0,0,2,3,1,3.0,0.09,95.05,456
31,6,7.14,47.17,10,5,8,11,0,0,25,5,0,2,4.0,0.81,50.91,905
40,5,9.51,57.26,15,12,3,23,0,0,44,4,2,1,1.0,0.28,35.87,644
30,7,4.15,41.58,13,11,4,12,0,0,4,8,3,3,4.0,0.64,67.71,1103
33,8,24.03,56.27,12,2,3,20,0,1,7,5,3,4,2.0,0.44,64.56,876
47,6,11.28,38.11,14,4,3,14,1,0,1,5,5,3,4.0,0.85,49.58,41
57,5,4.91,63.18,10,8,5,23,0,0,36,4,3,3,3.0,0.78,70.08,199
25,8,10.31,37.17,12,3,3,15,0,0,35,8,4,3,4.0,0.55,44.52,330
34,8,23.09,51.4,16,5,2,4,1,0,13,7,2,2,3.0,0.38,58.18,432
47,5,11.05,43.73,16,4,4,11,0,0,37,13,5,0,2.0,0.97,48.76,106
34,9,9.79,51.74,13,2,5,4,0,0,12,5,0,3,4.0,0.51,74.59,725
52,3,5.87,28.15,15,8,7,8,0,0,1,4,3,1,4.0,0.78,83.33,188
18,6,17.55,32.25,13,6,4,24,0,1,1,8,5,1,4.0,0.24,48.67,733
41,6,4.99,57.88,12,4,1,23,1,0,4,5,4,1,2.0,0.36,67.32,677
42,9,14.35,76.3,8,0,7,20,1,0,38,5,2,3,4.0,0.67,75.24,1170
19,6,9.97,75.41,11,7,3,14,2,0,8,6,3,4,5.0,0.87,97.12,184
42,11,8.9,21.38,14,2,5,7,0,0,2,4,4,2,3.0,0.38,71.65,588
31,5,7.79,43.6,13,5,4,9,0,0,25,8,1,2,5.0,0.17,53.15,431
56,8,6.15,93.63,9,2,3,21,0,1,33,9,5,4,4.0,0.37,47.47,735
50,10,11.41,26.71,14,2,7,13,0,0,21,6,2,4,3.0,0.56,56.5,47
34,6,7.92,49.37,9,5,2,20,3,0,5,5,2,2,3.0,0.46,72.93,832
48,5,18.74,46.98,9,0,1,22,0,0,2,9,4,2,5.0,0.66,58.98,585
27,9,12.42,65.9,10,8,5,20,0,0,24,3,3,1,4.0,0.22,53.95,1188
23,8,11.47,57.98,13,4,3,12,0,0,40,3,2,3,4.0,0.91,64.47,38
56,11,5.95,28.42,14,6,1,6,1,0,30,3,4,3,4.0,0.99,74.18,146
42,9,14.82,29.6,9,4,4,24,0,0,0,3,5,4,4.0,0.34,47.84,882
55,4,2.01,76.44,9,6,2,3,1,0,29,7,8,0,4.0,0.07,68.8,488
54,6,13.95,87.09,10,10,7,7,0,0,31,12,2,4,5.0,0.97,69.51,950
47,4,9.84,20.43,12,4,2,16,2,0,19,8,2,1,5.0,0.99,49.86,1119
51,11,13.68,55.9,11,6,5,20,0,1,4,3,3,2,3.0,0.22,69.81,788
35,6,7.05,45.76,7,3,3,5,1,0,21,6,3,2,5.0,0.2,82.17,541
41,8,29.03,66.47,8,6,7,22,1,2,6,7,5,2,5.0,0.54,77.31,282
44,4,3.48,50.46,10,5,5,8,0,0,24,4,2,2,4.0,0.53,70.04,971
44,11,19.89,53.29,18,5,6,16,1,1,42,6,2,2,4.0,0.02,53.39,865
56,6,7.58,38.13,13,6,4,15,0,0,13,2,4,2,2.0,0.52,27.95,516
38,4,8.52,53.61,7,5,1,15,1,0,21,5,3,2,2.0,0.84,90.97,1123
36,11,0.9,65.79,17,7,3,23,0,0,3,7,7,5,4.0,0.22,75.62,98
56,8,7.71,79.9,12,10,2,24,1,0,13,6,3,0,4.0,0.55,70.57,916
40,8,9.31,27.85,11,8,4,22,2,0,28,8,3,8,4.0,0.94,74.71,677
56,7,12.93,43.54,11,5,6,23,0,1,21,4,4,3,1.0,0.92,79.07,1073
32,18,19.54,46.49,9,7,10,11,0,1,6,5,2,3,5.0,0.92,71.31,226
19,3,30.98,19.86,12,6,4,19,1,0,43,5,3,3,5.0,0.42,57.31,1049
52,11,17.96,5.0,18,4,2,15,0,0,23,5,5,0,5.0,0.7,48.49,1089
37,5,9.15,23.42,5,3,3,3,1,0,14,4,2,1,3.0,0.08,67.16,53
45,4,3.64,50.01,11,8,6,10,0,0,36,6,1,4,3.0,0.88,41.94,554
32,8,19.35,12.08,12,3,2,15,0,0,8,3,1,3,5.0,0.94,48.37,847
33,11,13.97,52.77,16,5,5,11,0,1,41,3,2,3,3.0,0.12,88.0,586
50,5,2.73,31.08,13,5,6,24,0,0,35,6,1,4,3.0,0.65,80.47,983
29,7,19.07,54.96,8,2,3,10,0,0,3,3,2,3,3.0,0.12,67.71,71
56,9,12.84,55.1,8,3,3,22,0,0,6,8,2,2,4.0,0.98,56.95,942
56,10,4.91,24.34,7,4,3,18,2,0,13,4,4,1,1.0,0.11,90.71,1187
37,8,2.25,63.99,18,4,6,3,1,0,29,5,3,1,4.0,0.39,57.99,179
46,9,6.66,61.68,10,7,6,15,0,0,41,4,1,5,4.0,0.2,63.21,739
20,7,15.52,72.65,10,4,4,13,0,0,23,9,3,2,4.0,0.45,75.46,286
22,8,11.32,76.6,11,5,4,24,0,0,22,10,1,3,5.0,0.84,74.02,385
19,8,9.25,77.4,11,3,3,4,1,0,35,4,0,0,3.0,0.91,47.18,1025
40,7,15.26,25.33,5,2,2,5,0,0,25,12,4,6,3.0,0.28,76.31,1031
43,9,4.01,33.4,16,4,1,3,0,0,21,9,8,1,2.0,0.77,89.18,559
43,2,2.55,89.56,14,7,7,19,1,0,37,3,4,4,4.0,0.51,61.25,931
24,9,39.37,27.57,11,5,3,24,0,0,31,4,4,4,4.0,0.54,82.13,46
27,7,12.33,54.89,7,6,7,11,0,0,21,5,6,0,4.0,0.99,72.62,863
22,10,10.79,55.23,9,3,1,14,1,1,35,2,4,1,3.0,0.63,58.83,1006
29,11,11.66,36.57,12,7,5,16,1,1,24,5,4,1,3.0,0.61,59.28,762
49,10,9.35,41.84,9,7,8,24,2,0,33,5,2,3,3.0,0.37,95.9,879
59,8,18.55,76.22,6,5,4,16,2,0,5,8,2,4,4.0,0.98,82.09,453
48,7,19.72,38.34,10,3,7,4,0,0,25,9,1,0,4.0,0.39,74.16,564
39,11,14.1,18.16,17,1,3,7,1,1,17,6,7,1,3.0,0.6,100.0,1182
34,3,11.08,59.51,9,6,3,23,0,0,44,9,4,5,1.0,0.3,82.87,288
37,11,11.72,42.68,11,4,5,15,1,0,22,0,8,1,3.0,0.22,73.97,521
37,10,4.62,57.18,11,4,2,3,0,0,21,8,3,5,4.0,0.78,64.32,181
25,15,7.05,35.67,15,6,5,6,1,1,34,8,2,4,4.0,0.05,100.0,114
51,10,45.63,51.7,12,5,2,7,0,0,35,6,0,2,5.0,0.41,37.51,22
40,5,11.63,51.57,9,2,5,20,0,0,15,7,2,3,3.0,0.35,35.03,988
55,8,11.43,35.15,15,7,4,23,1,0,19,2,3,2,5.0,0.62,79.4,324
45,8,12.23,47.26,13,2,4,22,0,0,44,11,5,0,4.0,0.05,64.59,782
30,10,6.83,26.29,11,5,3,3,2,1,20,5,0,2,3.0,0.9,74.79,266
46,9,29.11,5.0,19,6,4,3,0,0,42,5,5,2,4.0,0.33,55.22,630
25,12,2.67,72.55,6,4,3,22,1,0,19,5,2,1,1.0,0.22,81.23,1113
28,15,8.83,39.81,7,6,4,15,2,0,8,7,5,4,4.0,0.34,93.5,341
35,10,4.34,18.1,13,6,3,24,0,0,24,4,2,0,5.0,0.08,70.38,850
42,4,2.84,68.77,8,7,3,3,0,0,2,3,2,1,5.0,0.21,74.16,459
39,10,8.88,61.92,17,7,5,6,0,0,17,5,3,2,4.0,0.71,77.05,346
52,8,13.66,58.26,20,6,5,16,0,0,2,6,0,2,4.0,0.27,68.98,1085
46,9,8.58,37.91,15,10,4,20,0,0,13,9,1,2,4.0,0.34,79.14,670
38,5,21.84,59.36,11,5,8,16,1,0,38,4,5,2,4.0,0.49,20.34,1174
24,6,19.97,11.27,10,3,3,8,1,0,10,4,8,1,4.0,0.57,64.25,952
29,12,34.92,56.22,11,5,4,17,0,0,31,7,3,1,4.0,0.27,83.54,646
53,9,15.97,18.64,13,1,7,11,0,0,21,4,2,3,4.0,0.53,64.04,1088
41,5,16.7,27.81,10,3,6,24,0,1,44,2,0,4,2.0,0.08,62.34,689
49,6,3.46,65.75,11,3,4,24,0,1,41,7,1,1,4.0,0.68,25.61,156
44,11,14.49,56.92,14,6,4,12,0,0,31,8,7,3,4.0,0.67,50.48,1191
49,6,21.98,42.18,9,9,0,6,0,0,22,4,3,2,5.0,0.28,59.33,317
49,8,17.69,62.96,5,4,5,7,0,0,26,7,2,3,4.0,0.33,88.56,774
49,13,20.38,45.84,8,3,7,8,0,0,13,7,3,1,4.0,0.68,64.72,902
43,8,4.76,55.17,8,2,1,17,0,0,6,4,3,0,1.0,1.0,54.71,193
28,10,10.26,17.58,13,3,6,12,0,0,39,3,2,2,3.0,0.55,54.46,1178
35,4,15.88,15.72,21,0,7,15,1,0,18,10,3,3,4.0,0.96,81.85,10
56,7,18.87,18.52,8,1,4,16,2,0,5,4,1,2,4.0,0.36,56.43,1131
22,10,6.68,17.84,14,6,4,20,0,0,39,9,3,2,3.0,0.44,68.95,632
33,12,12.21,68.85,11,4,6,4,1,0,20,4,4,2,4.0,0.32,80.6,530
28,7,27.44,56.39,14,9,5,7,0,1,36,5,4,0,4.0,0.58,81.66,859
52,12,19.44,42.02,6,9,2,12,1,1,21,10,4,3,4.0,0.94,47.6,1129
28,6,26.41,50.61,13,4,7,16,3,0,0,6,2,5,5.0,0.53,54.45,1062
59,5,12.81,24.05,20,1,2,23,0,0,35,7,2,3,4.0,0.67,80.08,930
40,4,9.12,38.83,11,1,5,24,0,0,25,7,0,1,5.0,0.17,59.92,1172
51,4,12.62,47.24,11,5,3,11,1,2,5,5,5,4,4.0,0.2,56.98,87
34,4,14.87,30.61,8,2,4,20,0,0,39,4,3,4,3.0,0.12,64.23,665
27,4,16.39,20.02,17,4,10,5,1,1,0,4,5,1,4.0,0.98,65.65,465
35,5,8.46,60.9,12,8,4,13,0,0,25,5,1,1,4.0,0.29,41.39,961
25,9,14.98,41.02,11,4,2,9,0,0,14,4,2,1,5.0,0.74,75.25,1080
43,8,48.63,50.18,10,2,5,14,0,0,0,5,4,2,5.0,0.45,43.11,1128
20,12,11.23,33.38,7,8,3,11,2,0,6,4,1,2,5.0,0.86,68.11,280
41,9,11.11,31.04,15,3,2,15,1,0,2,3,3,0,4.0,0.64,75.04,769
20,5,13.78,18.69,10,5,4,23,2,1,7,9,5,0,4.0,0.02,84.5,76
55,10,4.91,34.51,8,3,7,8,0,0,28,6,2,2,4.0,0.42,37.01,175
19,6,17.27,5.0,11,6,3,11,0,1,0,5,2,5,3.0,0.63,27.01,597
52,6,16.23,22.4,9,5,6,8,0,0,1,8,3,2,2.0,0.94,87.63,82
34,3,21.62,60.71,13,12,5,13,1,0,15,4,4,1,4.0,0.62,44.74,190
26,13,23.82,58.2,10,4,3,24,1,0,9,10,3,3,4.0,0.87,45.56,657
53,6,21.54,55.61,16,4,6,20,1,0,24,8,3,1,5.0,0.53,58.15,608
39,9,16.36,5.0,16,4,4,15,0,0,20,5,3,1,3.0,0.21,58.72,795
48,7,11.91,53.58,15,4,2,16,0,0,21,6,1,2,5.0,0.78,30.64,981
51,13,6.5,57.33,17,4,2,17,1,0,15,6,3,6,4.0,0.5,83.15,88
41,7,1.2,24.88,10,5,7,8,0,0,2,6,4,3,3.0,0.55,78.68,554
26,5,11.71,65.86,17,3,4,15,0,0,42,10,2,3,4.0,0.81,57.57,484
19,14,13.1,44.04,14,4,1,10,0,2,44,4,3,5,4.0,0.26,71.54,735
38,7,19.38,41.48,12,0,3,15,0,0,8,6,1,2,3.0,0.72,53.01,544
51,9,2.25,16.17,10,5,5,22,1,0,2,8,2,5,4.0,0.11,75.66,632
44,5,1.78,58.4,8,4,5,14,0,0,43,9,4,4,5.0,0.49,42.89,411
54,9,6.27,33.85,13,7,4,19,0,0,5,8,0,4,4.0,0.53,58.41,843
24,9,30.07,77.37,10,7,2,16,0,0,37,7,0,2,4.0,0.62,59.58,428
39,10,5.55,54.37,15,7,4,13,0,0,37,7,6,1,3.0,0.52,60.69,297
21,14,11.72,38.75,10,6,8,19,0,0,26,9,2,2,3.0,0.72,76.07,964
31,7,17.12,13.79,15,3,1,3,0,0,15,5,3,2,5.0,0.53,75.95,554
51,6,1.45,60.74,10,2,2,23,0,0,12,9,3,1,4.0,0.36,72.72,980
40,10,29.34,34.32,12,7,4,17,0,0,42,4,2,0,4.0,0.84,72.13,1108
59,2,2.2,92.98,13,9,5,24,1,1,20,8,4,3,5.0,0.31,60.82,865
42,10,15.02,7.62,9,4,4,12,0,0,32,5,4,0,5.0,0.99,41.72,425
18,7,8.11,56.56,15,8,6,7,0,0,10,7,3,2,4.0,0.97,62.79,207
32,4,11.11,35.03,14,7,1,7,0,0,25,8,2,5,5.0,0.09,84.89,542
49,6,16.8,63.11,9,3,5,12,0,0,19,6,3,3,4.0,0.64,45.03,107
31,8,14.74,20.6,11,6,4,6,1,1,29,3,3,3,1.0,0.91,77.0,1100
58,7,11.86,61.7,14,3,4,20,0,1,14,7,5,1,4.0,0.98,41.13,1169
38,8,19.62,17.33,12,5,8,3,1,1,19,2,2,2,4.0,0.61,38.41,56
24,14,16.99,30.53,8,7,2,20,0,0,16,5,5,1,5.0,0.1,42.2,403
53,13,12.05,27.82,8,5,6,6,0,0,40,12,3,2,4.0,0.22,55.79,727
38,4,15.09,33.35,11,5,3,19,0,0,4,2,2,0,3.0,0.83,66.68,752
57,9,14.21,8.71,10,6,3,15,0,0,0,1,1,1,4.0,0.83,64.12,1024
29,11,18.95,84.25,3,3,3,5,1,0,33,4,1,0,4.0,0.06,48.27,840
32,5,1.05,21.26,10,5,1,12,0,1,1,7,1,0,3.0,0.21,30.71,738
32,9,15.5,77.99,9,5,3,17,0,2,30,5,2,2,1.0,0.78,52.45,24
34,8,12.11,5.0,16,3,1,8,0,0,21,10,8,2,4.0,0.63,48.44,984
51,7,10.65,15.11,10,4,5,9,0,0,31,6,4,0,1.0,0.21,59.46,128
52,8,13.2,38.32,15,3,4,10,0,0,15,4,3,1,4.0,0.19,63.63,898
56,3,9.66,32.82,7,5,7,5,0,0,37,7,1,3,4.0,0.89,59.23,290
55,7,8.74,9.5,12,7,4,11,0,0,29,4,3,2,3.0,0.71,82.49,355
31,8,4.48,24.81,16,2,1,23,1,0,7,7,3,1,3.0,0.86,79.93,958
22,9,9.32,54.46,17,7,4,3,0,0,31,6,2,1,3.0,0.22,60.84,608
47,3,8.73,60.06,9,4,4,18,0,0,11,6,5,0,3.0,0.69,48.74,379
21,9,15.66,69.75,9,4,2,17,0,0,44,9,2,5,5.0,0.37,83.02,1047
32,7,21.28,64.38,13,2,3,14,2,1,25,11,6,3,4.0,0.86,41.78,79
56,7,1.42,45.63,11,5,4,22,0,0,21,2,4,2,4.0,0.96,39.03,600
52,12,20.02,22.96,8,8,6,5,0,0,2,3,3,2,3.0,0.22,42.95,67
27,8,2.87,44.29,13,8,4,12,2,0,26,5,3,1,4.0,0.2,59.64,434
19,5,14.35,54.24,13,12,7,20,0,0,7,5,6,3,2.0,0.02,84.79,520
41,11,4.45,50.34,14,4,5,10,0,1,21,4,5,1,5.0,0.63,43.98,326
45,7,5.93,55.88,12,8,6,22,1,0,33,9,2,3,4.0,0.03,66.78,727
39,8,6.39,50.72,14,3,5,11,0,0,26,7,1,2,5.0,0.2,60.75,1047
49,8,14.35,45.12,10,3,1,7,0,0,38,10,3,3,5.0,0.55,66.53,629
48,7,28.78,66.46,20,4,7,16,0,0,1,6,4,4,3.0,0.81,90.79,168
36,7,21.02,30.91,13,3,7,11,0,0,18,8,5,4,1.0,0.44,72.49,1029
38,9,9.12,24.73,12,6,5,3,0,0,24,8,2,1,4.0,0.32,55.72,977
20,5,1.33,40.95,11,0,4,16,1,0,25,8,1,5,2.0,0.27,44.27,351
23,8,41.46,65.46,13,2,2,22,1,0,2,5,8,2,3.0,0.19,68.25,780
49,6,27.13,43.53,12,7,4,12,1,0,29,6,4,3,1.0,0.23,67.98,745
19,11,3.29,31.76,13,8,2,5,0,0,10,8,0,4,4.0,0.05,60.34,385
41,8,16.16,80.88,6,0,9,21,0,0,30,7,1,3,4.0,0.14,66.1,833
44,9,4.28,59.04,10,7,5,15,1,0,30,3,4,0,4.0,0.61,61.79,239
26,12,36.92,95.96,14,4,1,7,1,0,18,8,4,2,4.0,0.09,58.38,859
30,11,10.27,23.71,14,2,2,17,0,0,8,5,3,2,2.0,0.0,75.37,970
31,7,6.12,52.39,22,3,2,18,0,0,34,12,1,4,3.0,0.98,89.41,875
28,14,7.95,5.0,12,10,3,17,1,0,42,5,2,1,5.0,0.11,50.04,268
31,11,7.1,67.1,10,5,1,18,0,0,38,4,2,3,4.0,1.0,81.92,832
33,12,1.92,28.01,6,3,6,23,0,0,27,3,3,1,5.0,0.81,28.71,362
27,5,15.13,20.38,9,5,3,15,0,0,3,8,4,3,3.0,0.39,79.1,1159
37,13,15.71,78.13,16,1,9,15,0,0,21,6,2,0,3.0,0.32,62.83,271
33,4,1.98,39.26,9,9,3,22,1,1,27,6,5,2,3.0,0.16,43.35,249
51,4,4.4,81.04,13,1,2,23,0,0,37,6,4,4,3.0,0.27,47.07,1115
33,11,16.03,60.2,11,5,4,18,0,0,33,4,5,1,5.0,0.51,64.59,1047
31,10,15.8,57.14,15,7,3,15,0,0,40,4,3,3,4.0,0.67,65.4,506
45,12,4.03,69.04,20,5,6,12,1,0,42,8,7,1,5.0,0.93,59.99,701
35,5,4.76,58.88,14,7,5,16,0,0,41,7,3,0,4.0,0.83,80.35,670
43,8,2.81,27.23,11,6,3,15,0,0,29,4,5,2,4.0,0.4,42.9,337
55,8,7.42,49.69,9,5,7,6,1,0,10,6,4,1,5.0,1.0,47.97,1111
24,9,35.8,46.83,14,3,4,23,0,0,5,6,4,1,5.0,0.83,78.3,277
51,7,8.26,5.0,12,3,5,5,1,0,8,9,4,1,4.0,0.27,59.57,703
24,6,1.84,89.43,13,4,2,11,0,0,21,10,2,3,4.0,0.04,86.15,96
50,8,20.73,33.67,20,5,2,19,1,0,4,4,1,2,3.0,0.58,48.26,687
52,3,18.61,44.71,10,2,3,5,1,0,38,6,3,0,4.0,0.44,78.63,321
56,10,9.48,63.81,11,5,5,15,1,1,19,3,3,4,5.0,0.19,36.09,841
38,9,21.22,45.4,7,9,4,7,0,0,4,0,2,4,5.0,0.28,73.61,388
45,7,22.18,73.21,14,1,3,19,0,0,14,6,3,4,3.0,0.24,73.27,900
49,3,43.3,46.96,19,3,4,4,0,1,34,7,7,1,4.0,0.52,45.05,494
33,3,19.74,49.17,12,7,4,3,0,0,38,11,6,1,5.0,0.93,67.7,936
27,8,4.28,33.47,12,2,4,7,0,0,32,4,5,0,4.0,0.13,64.26,500
40,8,24.54,51.0,13,11,5,16,2,0,35,10,3,1,5.0,0.92,70.38,1080
32,12,6.52,26.1,14,3,3,16,0,0,26,9,6,2,4.0,0.52,62.49,147
23,12,6.77,10.26,9,9,2,24,0,1,23,3,0,2,5.0,0.6,62.59,280
50,7,13.93,72.22,16,7,1,24,0,0,1,7,2,2,3.0,0.71,68.08,903
56,7,11.51,38.58,9,5,7,23,0,1,35,5,5,1,4.0,0.24,60.27,663
29,8,14.91,23.36,18,6,5,8,1,0,23,6,2,3,3.0,0.09,61.76,689
53,8,14.35,54.08,12,7,7,7,0,0,21,7,3,1,5.0,0.72,100.0,161
48,11,18.73,73.66,11,7,2,8,0,0,11,11,4,0,4.0,0.96,57.1,1146
27,5,17.03,57.33,9,6,1,6,0,0,8,8,1,4,2.0,0.72,76.71,68
51,8,7.28,22.47,5,5,5,9,0,0,18,6,1,4,2.0,0.22,63.62,901
58,10,18.91,6.22,12,3,1,4,0,0,26,12,4,0,5.0,0.42,70.43,739
27,12,9.62,38.69,13,5,4,5,1,0,29,3,4,3,4.0,0.43,56.49,380
28,7,11.37,53.84,13,5,6,19,1,0,44,6,2,3,5.0,0.33,75.07,7
31,11,11.72,51.39,13,5,3,11,0,1,10,6,1,1,4.0,0.72,60.89,800
20,8,23.69,62.0,20,4,5,7,1,2,40,7,2,3,3.0,0.89,29.23,915
50,7,10.26,36.89,12,12,6,19,0,0,37,7,5,2,4.0,0.81,70.51,414
24,8,4.27,19.08,7,6,3,23,0,0,37,17,4,0,5.0,0.15,77.62,199
21,10,10.53,58.1,12,4,5,20,0,0,26,4,3,1,2.0,0.32,58.49,791
56,9,3.19,31.09,12,4,2,9,0,0,40,5,2,0,5.0,0.96,89.65,1168
27,8,19.32,36.05,9,4,3,22,0,0,8,7,2,0,4.0,0.94,82.53,443
32,11,22.91,5.0,7,9,5,14,0,1,13,5,5,1,5.0,0.34,58.93,970
33,8,15.49,67.84,19,2,1,16,0,0,9,3,4,1,5.0,0.59,58.63,583
55,10,30.46,51.69,9,7,10,12,0,0,11,9,5,3,5.0,0.8,73.0,1188
21,8,4.12,83.65,7,5,2,8,1,0,20,6,6,2,4.0,0.95,42.57,519
21,8,7.91,47.41,9,3,6,12,0,0,9,6,3,0,4.0,0.52,59.45,282
53,4,12.77,49.38,19,1,0,4,0,0,0,3,0,1,4.0,0.04,58.86,567
44,8,4.25,22.98,10,9,4,17,0,0,36,6,1,0,3.0,0.34,79.04,346
39,7,6.88,39.26,10,3,3,16,0,0,30,2,2,5,4.0,0.87,62.7,354
39,7,5.65,49.44,18,2,3,13,1,0,36,6,4,1,4.0,0.29,83.04,576
34,5,4.05,60.45,17,4,3,14,0,1,35,5,2,4,5.0,0.17,76.64,706
51,6,12.69,61.78,7,8,8,20,0,0,32,4,7,4,3.0,0.81,49.07,341
49,10,43.89,29.53,14,7,3,13,1,0,35,5,2,1,5.0,0.21,60.86,909
23,10,3.94,28.91,12,3,5,7,1,0,3,4,1,4,4.0,0.0,46.49,57
50,6,8.05,21.75,9,6,4,16,2,0,32,5,3,2,4.0,0.68,73.23,305
25,12,22.95,59.42,16,2,5,22,0,0,15,9,3,3,2.0,0.33,50.96,150
53,8,25.06,66.48,11,8,2,12,0,0,15,10,0,2,5.0,0.94,60.94,1029
22,7,2.95,47.23,11,2,2,12,0,0,11,6,7,3,4.0,0.04,73.08,368
22,12,9.11,46.39,16,6,6,10,0,0,7,8,4,2,5.0,0.82,77.94,68
27,7,15.87,54.87,12,7,7,8,0,0,17,7,1,2,4.0,0.05,73.43,757
